,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
13564,,,,,6.47,15.4,13.9,0,1.6,27.6,204.1
13576,,,,,6.04,23.4,16.8,1,2.3,93.6,278.6
13577,,,,,6.07,19.93,13.7,0,2.0,41.7,164.2
13578,,,,,6.22,16.86,21.4,0,2.8,65.8,293.5
13593,,,,,6.46,11.43,8.4,0,1.2,10.0,88.4
13604,,,,,6.05,12.59,53.3,0,3.2,16.7,133.7
13615,,,,,6.25,14.21,8.3,1,1.1,26.0,157.4
13638,,,,,6.32,20.3,13.5,1,1.5,50.1,292.2
13649,,,,,6.11,28.7,19.0,0,2.5,36.5,236.7
13652,,,,,6.44,20.3,7.8,0,1.1,10.0,59.1
13656,,,,,6.07,17.71,12.6,0,1.6,47.4,218.8
13667,,,,,6.12,12.79,12.0,0,1.4,50.1,151.7
13678,,,,,6.02,31.6,16.6,0,1.9,39.5,486.6
13680,,,,,6.12,28.1,11.1,0,1.3,32.7,153.6
13691,,,,,6.05,23.3,28.5,0,3.2,17.7,129.7
13712,,,,,6.41,20.9,63.3,6,6.9,38.2,219.6
13746,,,,,6.3,10.77,13.0,0,1.6,58.6,177.2
13749,,,,,6.21,14.0,12.6,2,1.6,90.9,216.2
13753,,,,,6.32,18.05,17.4,0,1.8,59.0,319.0
13754,,,,,6.19,17.26,14.8,0,1.5,41.6,281.0
13761,,,,,6.47,23.7,38.4,1,4.0,53.5,418.5
13768,,,,,6.21,18.08,7.2,0,1.2,49.3,79.0
13770,,,,,6.02,10.39,11.4,0,1.7,15.7,66.3
13772,,,,,6.31,22.2,29.0,0,3.4,16.9,111.9
13795,,,,,6.5,17.38,10.3,1,1.4,41.4,276.6
13803,,,,,6.45,13.3,13.3,0,1.4,31.0,266.7
13858,,,,,6.16,23.1,28.2,0,3.2,45.7,494.2
13860,,,,,6.04,26.7,36.3,0,4.0,23.9,194.0
13865,,,,,6.14,26.7,51.6,1,5.4,31.2,509.1
13875,,,,,6.4,38.4,37.0,0,3.4,11.4,97.9
13877,,,,,6.22,16.87,15.4,1,1.9,55.9,174.9
13882,,,,,6.18,21.2,26.8,0,3.0,87.5,290.0
13896,,,,,6.41,15.79,6.0,0,1.0,81.4,96.6
13902,,,,,6.4,11.86,15.0,0,1.8,43.6,311.2
13910,,,,,6.35,12.22,16.4,0,1.7,46.0,315.1
13924,,,,,6.35,21.0,33.3,1,3.4,56.7,382.9
13941,,,,,6.49,12.24,75.9,4,6.1,9.9,304.7
13943,,,,,6.17,14.26,11.0,1,1.4,38.4,83.7
13947,,,,,6.02,15.49,11.4,0,1.5,18.3,95.5
13984,,,,,6.04,32.5,27.7,1,3.1,17.6,131.3
13994,,,,,6.1,15.05,7.0,0,1.0,12.1,156.3
13996,,,,,6.34,15.18,14.5,0,1.6,28.2,189.4
14007,,,,,6.09,22.4,43.7,1,4.2,15.8,220.8
14019,,,,,6.33,15.63,33.5,1,3.2,78.9,370.6
14031,,,,,6.11,11.3,11.2,0,1.3,27.8,193.3
14034,,,,,6.38,19.01,12.7,0,1.6,60.1,300.0
14036,,,,,6.01,27.6,21.5,0,2.3,90.7,508.4
14051,,,,,6.25,10.92,33.5,0,3.4,22.9,495.2
14053,,,,,6.02,34.4,24.8,0,2.9,71.2,395.7
14058,,,,,6.22,14.79,6.9,0,0.9,24.3,101.0
14062,,,,,6.24,22.5,14.3,0,1.5,50.1,277.0
14064,,,,,6.12,13.34,6.9,0,0.9,27.5,64.8
14065,,,,,6.4,25.2,11.2,0,1.3,22.7,153.9
14070,,,,,6.44,10.57,15.6,0,1.8,37.3,158.4
14076,,,,,6.18,11.37,10.6,0,1.4,74.0,280.4
14085,,,,,6.13,13.46,7.3,0,0.9,38.7,109.9
14105,,,,,6.3,10.39,13.4,0,1.4,30.3,195.9
14116,,,,,6.19,21.5,19.1,0,2.4,53.0,291.3
14126,,,,,6.46,13.44,11.2,0,1.2,30.9,124.8
14128,,,,,6.23,16.2,9.9,0,1.3,43.0,140.0
14141,,,,,6.09,17.39,11.1,0,1.3,59.9,163.0
14144,,,,,6.26,11.39,21.1,0,2.1,46.8,331.1
14147,,,,,6.07,10.22,9.5,0,1.3,59.5,232.7
14149,,,,,6.06,12.86,11.2,0,1.4,29.9,106.6
14153,,,,,6.35,23.4,21.1,1,2.5,114.1,702.2
14166,,,,,6.4,13.33,9.1,1,1.2,47.5,205.2
14185,,,,,6.22,14.48,6.4,0,0.9,43.6,160.3
14217,,,,,6.03,102.8,70.4,1,7.2,73.7,669.9
14221,,,,,6.05,29.3,23.4,1,2.6,44.1,290.5
14224,,,,,6.18,68.8,14.5,2,2.0,107.0,408.7
14228,,,,,6.12,61.1,63.7,0,5.6,17.0,152.7
14230,,,,,6.1,52.2,24.9,1,3.1,80.2,409.9
14232,,,,,6.42,12.72,5.5,1,0.7,33.4,112.9
14243,,,,,6.27,11.51,30.9,0,4.0,39.3,116.9
14249,,,,,6.0,33.3,23.4,0,2.6,17.8,56.7
14263,,,,,6.0,31.5,31.6,0,3.5,8.4,92.9
14264,,,,,6.13,23.6,23.3,0,2.7,42.4,206.1
14265,,,,,6.2,12.28,13.8,0,1.7,29.5,183.6
14270,,,,,6.44,15.54,16.3,0,2.1,47.8,90.3
14276,,,,,6.36,16.43,45.4,1,4.9,46.8,149.6
14281,,,,,6.37,13.46,15.2,0,1.9,25.5,174.8
14286,,,,,6.19,29.2,46.8,0,4.9,56.5,612.3
14287,,,,,6.1,15.43,16.0,0,2.0,21.6,101.6
14297,,,,,6.38,12.17,9.8,0,1.3,33.6,141.5
14299,,,,,6.23,16.64,10.5,0,1.5,27.1,186.0
14301,,,,,6.37,40.2,10.8,0,1.6,32.0,83.4
14303,,,,,6.34,16.17,7.4,0,1.1,31.6,164.0
14306,,,,,6.0,16.65,36.0,0,3.6,21.6,119.7
14307,,,,,6.15,55.6,9.9,1,1.6,38.7,207.0
14314,,,,,6.05,29.9,14.1,0,1.9,60.3,231.3
14357,,,,,6.17,10.23,9.7,0,1.3,45.2,168.1
14373,,,,,6.1,11.86,25.6,0,2.8,27.1,253.9
14379,,,,,6.43,12.17,9.7,0,1.2,25.4,157.0
14381,,,,,6.19,13.92,7.6,0,1.0,34.7,104.9
14398,,,,,6.37,24.7,30.6,7,2.9,26.8,174.7
14400,,,,,6.39,18.67,46.4,0,5.1,12.4,172.9
14406,,,,,6.06,11.65,28.1,0,3.0,63.6,344.4
14430,,,,,6.0,11.95,13.5,0,1.6,56.0,211.2
14455,,,,,6.07,13.21,10.0,0,1.2,57.4,125.8
14457,,,,,6.24,18.49,10.6,0,1.5,39.5,89.4
14482,,,,,6.42,17.44,14.8,0,1.7,45.4,252.6
14483,,,,,6.07,15.14,16.7,0,2.0,52.1,127.1
14484,,,,,6.07,18.16,10.8,0,1.3,47.6,76.8
14496,,,,,6.0,10.12,13.6,0,1.4,44.1,67.6
14506,,,,,6.48,37.3,11.2,0,1.5,29.9,161.5
14513,,,,,6.31,34.4,28.1,0,2.9,18.1,324.1
14548,,,,,6.08,11.67,19.0,0,2.4,20.4,93.0
14566,,,,,6.03,13.98,14.0,0,1.7,33.1,116.3
14568,,,,,6.14,18.08,12.4,0,1.5,58.5,107.8
14570,,,,,6.23,19.77,16.6,0,1.8,33.0,192.3
14588,,,,,6.18,14.79,13.8,0,1.9,94.7,97.4
14593,,,,,6.41,37.4,28.5,0,3.1,134.1,695.4
14602,,,,,6.06,31.9,43.4,1,4.5,18.8,171.7
14608,,,,,6.24,27.8,47.2,0,4.6,116.3,1061.0
14632,,,,,6.31,22.9,25.9,1,2.8,42.4,104.2
14643,,,,,6.04,12.05,37.0,3,3.2,38.3,228.4
14658,,,,,6.05,31.9,22.3,0,2.7,119.0,376.0
14663,,,,,6.22,14.01,10.3,0,1.3,20.2,91.3
14803,,,,,6.35,19.04,23.8,0,2.2,74.0,165.3
14814,,,,,6.12,21.0,17.3,0,1.6,49.2,141.2
14819,,,,,6.23,22.6,36.0,0,3.3,22.0,210.1
14830,,,,,6.0,22.4,33.3,0,2.6,76.1,353.2
14847,,,,,6.26,12.85,37.8,1,4.1,56.3,299.5
14863,,,,,6.35,20.0,24.8,0,2.1,53.8,175.5
14885,,,,,6.37,20.9,12.4,1,1.4,61.1,149.8
14967,,,,,6.42,25.1,28.0,0,2.5,44.3,82.9
15026,,,,,6.4,18.07,20.5,1,2.2,51.6,484.1
15033,,,,,6.11,14.72,27.9,1,2.4,15.0,200.0
15053,,,,,6.23,16.25,55.8,0,3.4,65.4,294.7
15091,,,,,6.15,36.5,31.0,0,3.2,46.9,242.6
15187,,,,,6.29,35.1,33.4,1,3.2,22.3,338.4
15225,,,,,6.13,31.0,24.6,0,2.7,69.3,373.8
15236,,,,,6.38,23.3,25.9,0,2.0,27.3,87.9
15261,,,,,6.07,10.92,41.6,0,3.6,61.4,97.9
15267,,,,,6.23,24.7,32.2,0,3.2,88.0,122.4
15314,,,,,6.25,42.8,64.2,3,3.8,65.4,148.1
15336,,,,,6.12,36.9,41.9,1,3.6,73.8,348.5
15386,,,,,6.17,79.3,181.0,1,7.8,71.4,71.5
15672,,,,,6.38,12.83,30.5,1,2.8,103.7,340.6
15684,,,,,6.17,40.2,28.2,1,2.5,70.7,145.7
15718,,,,,6.14,12.87,95.3,1,8.3,10.3,182.9
15725,,,,,6.16,121.3,54.0,0,5.0,16.0,202.2
15744,,,,,6.48,36.1,53.6,2,4.4,0.0,73.4
15783,,,,,6.27,37.7,27.8,1,2.5,8.8,55.9
15800,,,,,6.23,11.72,35.2,2,3.0,25.3,227.7
15806,,,,,6.15,33.4,59.1,2,4.7,33.5,159.7
15810,,,,,6.45,140.4,104.7,3,7.5,21.5,136.6
15818,,,,,6.07,48.4,56.0,4,5.2,0.0,122.5
15824,,,,,6.26,80.3,24.4,2,3.5,36.1,85.1
15905,,,,,6.12,10.96,30.0,1,1.9,5.7,77.2
15909,,,,,6.4,17.74,62.0,2,3.8,9.0,266.5
16047,,,,,6.5,11.34,3.7,0,0.5,6.4,86.1
16067,,,,,6.28,48.2,46.0,0,4.8,12.8,224.4
16081,,,,,6.16,22.8,14.5,0,1.7,9.8,141.9
16107,,,,,6.5,18.91,7.8,0,0.9,39.8,231.9
16399,,,,,6.1,22.8,10.8,0,1.1,23.0,271.8
16401,,,,,6.45,11.11,10.8,0,1.0,24.5,229.8
16403,,,,,6.33,10.98,8.1,0,0.8,12.3,147.8
16412,,,,,6.29,17.17,6.7,0,0.6,58.4,259.3
16418,,,,,6.46,10.7,3.6,0,0.5,21.3,91.2
16453,,,,,6.24,55.6,12.1,0,1.7,49.4,343.5
16458,,,,,6.09,20.1,9.7,0,1.4,11.7,52.4
16462,,,,,6.11,23.7,8.0,0,1.0,18.3,134.8
16473,,,,,6.5,63.7,10.9,0,1.7,61.1,268.0
16478,,,,,6.29,22.0,9.1,0,1.0,31.6,138.8
16480,,,,,6.08,35.2,11.3,0,1.5,37.7,144.9
16598,,,,,6.01,10.72,27.5,0,3.0,35.8,230.4
16778,,,,,6.5,23.4,10.1,0,1.5,80.2,174.3
16781,,,,,6.05,13.84,42.0,1,3.5,9.6,312.1
16845,,,,,6.31,12.56,31.9,0,3.0,27.8,148.0
16858,,,,,6.02,19.38,12.6,0,1.5,13.0,71.9
17001,,,,,6.3,84.3,5.7,0,0.8,70.5,110.3
17002,,,,,6.42,11.07,18.3,0,1.9,16.3,261.7
17004,,,,,6.38,10.77,19.9,0,1.3,17.2,606.2
17015,,,,,6.19,11.14,38.5,0,3.6,26.6,298.2
17025,,,,,6.26,17.85,16.5,0,1.4,60.7,120.3
17092,,,,,6.46,11.8,21.6,1,2.2,8.9,183.6
17171,,,,,6.27,21.0,17.2,0,1.9,27.1,219.3
17179,,,,,6.42,41.5,8.6,1,1.3,23.2,99.9
17186,,,,,6.3,14.29,11.2,1,1.6,23.5,196.4
17191,,,,,6.12,11.88,7.1,0,1.1,30.4,108.0
17212,,,,,6.33,51.0,34.4,0,3.8,115.4,83.2
17222,,,,,6.15,17.23,6.8,0,1.0,77.9,179.2
17245,,,,,6.09,15.8,16.7,1,1.6,22.6,295.4
17255,,,,,6.26,18.92,7.8,1,1.1,12.4,148.5
17260,,,,,6.14,11.1,17.4,1,1.5,8.3,142.2
17261,,,,,6.45,11.94,23.4,0,2.6,0.0,141.7
17275,,,,,6.1,10.7,22.9,0,2.2,6.0,110.3
17297,,,,,6.14,32.0,25.4,1,2.2,18.0,250.3
17298,,,,,6.24,24.1,12.8,1,1.7,5.5,74.5
17299,,,,,6.29,25.5,23.2,0,2.6,15.5,178.5
17442,,,,,6.37,14.24,16.9,0,1.4,16.8,224.5
17600,,,,,6.1,15.9,6.9,0,1.0,21.5,105.6
17620,,,,,6.11,15.54,54.0,0,5.3,7.5,127.5
17623,,,,,6.06,10.36,8.5,0,0.9,25.8,243.7
17690,,,,,6.04,12.93,3.2,0,0.4,25.1,70.2
17767,,,,,6.46,11.92,12.0,0,1.2,25.2,107.2
17857,,,,,6.33,35.8,6.2,0,0.9,23.5,75.4
17948,,,,,6.18,65.5,37.8,2,4.6,20.8,241.0
17952,,,,,6.22,19.36,23.2,0,2.5,34.3,116.9
17987,,,,,6.37,38.5,40.1,1,5.0,15.1,117.8
17988,,,,,6.14,20.2,76.1,1,5.1,13.9,129.9
18000,,,,,6.14,10.03,7.3,0,1.1,12.0,136.9
18017,,,,,6.21,61.2,161.5,0,6.4,21.3,326.9
18039,,,,,6.47,21.2,17.0,1,1.8,5.0,112.3
18060,,,,,6.36,16.16,5.9,1,0.7,10.3,145.4
18119,,,,,6.08,66.9,83.2,3,8.6,9.0,198.7
18168,,,,,6.0,46.0,30.2,0,2.9,10.8,241.1
18187,,,,,6.37,41.2,22.4,1,2.4,8.9,163.9
18189,,,,,6.47,11.28,17.1,1,2.1,44.5,484.0
18196,,,,,6.34,26.4,18.0,1,1.7,6.5,154.0
18206,,,,,6.42,11.67,11.3,1,1.2,20.4,167.8
18228,,,,,6.05,11.05,15.7,1,1.8,54.5,283.8
18241,,,,,6.44,13.67,3.9,1,0.6,44.1,97.7
18249,,,,,6.07,14.99,6.5,0,0.8,7.6,41.2
18271,,,,,6.4,10.82,8.0,0,0.7,21.9,108.4
18304,,,,,6.26,36.7,19.1,0,1.9,25.3,140.5
18319,,,,,6.5,12.01,9.8,0,1.3,35.2,151.2
18348,,,,,6.41,11.16,25.5,2,2.6,11.3,552.9
18350,,,,,6.48,14.05,32.2,1,3.4,4.8,166.5
18368,,,,,6.4,15.47,3.7,1,0.5,39.8,199.6
18385,,,,,6.02,33.8,18.1,0,1.6,10.8,97.3
18400,,,,,6.42,15.55,15.5,0,1.8,13.2,123.1
18589,,,,,6.04,11.02,16.2,0,1.7,16.0,226.0
18631,,,,,6.35,15.18,29.0,4,1.8,9.2,62.4
18640,,,,,6.07,16.07,39.7,1,3.7,15.2,51.8
18654,,,,,6.02,18.99,39.6,1,3.9,30.9,56.9
18655,,,,,6.23,14.38,18.8,1,1.7,24.6,106.8
18658,,,,,6.43,11.58,24.5,0,2.5,14.9,157.9
18659,,,,,6.08,12.7,15.1,0,1.7,31.6,55.5
18671,,,,,6.43,11.77,16.9,3,1.8,51.6,106.2
18676,,,,,6.31,20.1,30.0,2,2.8,218.3,354.7
18680,,,,,6.29,23.0,35.2,0,2.9,12.4,68.5
18688,,,,,6.31,14.56,13.0,0,1.3,19.5,165.0
18691,,,,,6.35,21.4,12.6,0,1.3,39.8,277.0
18703,,,,,6.1,15.19,17.4,0,1.8,31.8,115.7
18704,,,,,6.42,16.06,13.0,0,1.4,12.3,249.8
18708,,,,,6.48,15.22,17.0,0,1.9,50.1,201.5
18711,,,,,6.21,13.15,16.4,0,1.8,32.2,188.0
18713,,,,,6.2,37.2,214.8,5,8.4,19.6,259.9
18717,,,,,6.17,15.36,68.1,0,4.3,43.1,114.9
18722,,,,,6.29,13.52,37.7,2,2.7,198.6,198.8
18723,,,,,6.33,56.1,90.3,0,9.3,21.2,108.5
18727,,,,,6.18,14.83,34.3,0,3.3,7.1,267.0
18728,,,,,6.18,26.0,41.3,0,4.2,8.2,200.0
18736,,,,,6.22,31.4,71.6,1,5.3,14.4,36.6
18739,,,,,6.5,36.0,130.0,1,7.5,30.7,131.9
18742,,,,,6.09,115.7,193.1,2,14.2,52.3,107.3
18743,,,,,6.2,64.8,73.7,1,6.3,39.2,82.4
18745,,,,,6.01,42.1,205.9,1,13.4,35.2,99.7
18756,,,,,6.21,83.6,216.7,0,16.9,29.1,164.1
18760,,,,,6.12,28.5,134.3,0,8.4,28.0,68.6
18768,,,,,6.22,57.0,298.5,1,19.4,30.5,100.6
18769,,,,,6.17,38.7,144.4,1,8.4,57.2,53.0
18770,,,,,6.32,25.3,119.7,0,8.1,21.6,89.7
18774,,,,,6.33,28.2,50.1,1,3.5,26.7,53.7
18779,,,,,6.22,26.5,18.3,0,2.1,50.2,209.6
18780,,,,,6.1,31.2,18.5,0,2.1,41.2,114.2
18785,,,,,6.25,28.9,10.0,1,1.4,73.9,249.3
18787,,,,,6.23,35.6,39.5,0,3.4,29.8,35.6
18789,,,,,6.43,43.7,13.2,1,1.7,71.9,210.5
18800,,,,,6.26,18.23,13.3,0,1.6,26.3,100.1
18803,,,,,6.31,21.2,44.8,0,4.6,64.1,174.1
18811,,,,,6.08,22.0,15.6,0,1.9,43.7,227.6
18817,,,,,6.11,15.86,15.1,0,1.9,14.6,57.9
18819,,,,,6.46,13.56,30.9,0,1.9,20.7,75.0
18835,,,,,6.18,15.04,15.6,0,2.0,41.9,127.2
18839,,,,,6.17,15.41,22.5,0,2.0,52.4,37.9
18849,,,,,6.1,36.3,36.9,0,3.1,104.4,190.8
18857,,,,,6.05,19.71,19.4,0,2.3,28.2,90.2
18870,,,,,6.08,12.29,9.4,0,1.2,14.1,71.8
18875,,,,,6.0,38.2,19.7,0,2.2,69.6,180.4
18876,,,,,6.31,18.77,18.5,0,2.0,76.7,102.0
18877,,,,,6.15,16.39,13.8,0,1.7,27.8,153.5
18884,,,,,6.27,17.27,12.0,1,1.4,46.6,42.5
18885,,,,,6.14,18.67,10.0,0,1.3,34.8,76.0
18886,,,,,6.2,25.7,12.9,1,1.6,43.5,59.8
18891,,,,,6.15,18.9,12.2,0,1.5,35.1,91.8
18902,,,,,6.11,22.7,14.2,0,1.8,37.5,157.3
18909,,,,,6.27,12.03,10.3,0,1.2,30.4,75.0
18916,,,,,6.21,22.1,13.9,0,1.7,41.4,90.1
18926,,,,,6.23,24.9,25.8,0,2.7,34.4,98.9
18929,,,,,6.34,26.6,10.1,0,1.4,27.9,170.7
18931,,,,,6.04,32.0,9.9,0,1.4,27.4,86.0
18932,,,,,6.41,17.56,10.8,0,1.5,21.1,89.4
18938,,,,,6.06,23.9,23.5,0,1.5,65.9,59.8
18940,,,,,6.1,12.76,22.4,0,1.6,39.5,31.9
18941,,,,,6.1,22.2,15.4,0,1.9,59.9,109.3
18948,,,,,6.12,16.84,12.4,0,1.0,94.7,50.4
18967,,,,,6.32,17.69,22.0,0,1.8,24.8,50.1
18977,,,,,6.21,36.7,78.0,0,6.5,66.4,96.9
18978,,,,,6.24,10.73,15.0,0,1.7,60.2,62.7
18981,,,,,6.5,12.74,10.1,0,1.1,51.1,66.1
18988,,,,,6.39,10.88,21.2,0,2.2,39.7,91.4
18991,,,,,6.02,16.51,10.5,0,1.3,63.1,83.1
18992,,,,,6.43,24.2,18.2,0,2.2,27.8,61.3
18997,,,,,6.05,10.06,12.3,0,1.1,68.6,97.0
19003,,,,,6.22,11.54,11.2,0,1.5,86.9,186.9
19010,,,,,6.3,17.78,11.0,0,1.3,65.3,236.3
19012,,,,,6.29,17.44,17.7,0,1.9,82.8,291.0
19020,,,,,6.3,16.34,12.2,0,1.5,46.1,360.3
19021,,,,,6.17,12.41,19.6,1,2.2,21.2,135.1
19031,,,,,6.47,13.05,20.3,0,1.9,53.5,387.6
19032,,,,,6.39,10.4,16.0,0,1.9,95.7,406.2
19061,,,,,6.1,15.48,10.2,0,1.2,51.8,162.4
19079,,,,,6.03,16.14,18.2,1,1.5,119.0,135.1
19094,,,,,6.2,75.7,36.3,1,4.2,53.2,135.0
19116,,,,,6.2,23.0,32.9,0,3.9,43.3,83.7
19139,,,,,6.48,15.46,15.9,0,2.0,40.1,298.4
19144,,,,,6.04,11.28,12.2,0,1.8,29.5,163.4
19171,,,,,6.0,16.43,27.6,0,3.1,29.1,97.5
19189,,,,,6.19,10.7,19.9,0,1.6,82.7,279.5
19198,,,,,6.21,10.75,28.1,0,2.0,87.5,149.3
19202,,,,,6.02,13.58,19.8,0,1.8,99.5,254.8
19205,,,,,6.33,13.26,9.0,2,1.0,54.8,202.5
19209,,,,,6.47,24.4,11.9,0,1.4,65.6,355.8
19211,,,,,6.43,14.57,54.5,3,5.5,58.4,214.0
19219,,,,,6.02,42.2,29.3,0,3.0,39.8,45.7
19222,,,,,6.13,29.3,33.7,1,2.7,26.2,170.6
19223,,,,,6.07,58.3,60.8,0,3.7,129.1,215.0
19232,,,,,6.29,41.0,21.2,1,2.2,84.8,209.5
19254,,,,,6.38,16.89,9.1,0,1.1,23.7,181.8
19256,,,,,6.38,79.2,91.9,7,8.5,89.5,41.9
19266,,,,,6.05,17.73,10.1,0,1.2,80.3,222.4
19268,,,,,6.15,13.7,7.4,1,0.9,38.4,73.3
19269,,,,,6.26,23.6,18.1,0,1.9,44.5,109.5
19272,,,,,6.08,45.7,20.3,1,2.5,144.0,262.1
19291,,,,,6.13,10.77,11.7,0,1.4,53.8,280.4
19306,,,,,6.06,21.5,16.6,0,1.9,72.7,161.3
19307,,,,,6.12,12.64,16.5,0,1.6,69.6,146.5
19342,,,,,6.42,17.73,11.5,0,1.4,31.6,85.6
19350,,,,,6.08,14.63,20.1,0,2.1,76.3,157.1
19354,,,,,6.27,14.17,29.0,1,2.1,69.0,135.8
19358,,,,,6.43,25.6,32.5,2,3.6,35.2,161.2
19361,,,,,6.18,40.0,18.7,1,2.3,93.4,507.1
19363,,,,,6.23,80.2,11.9,2,1.2,104.5,140.1
19373,,,,,6.5,10.8,9.9,0,1.1,53.3,180.8
19388,,,,,6.04,43.6,38.2,1,4.2,61.9,374.2
19402,,,,,6.41,13.46,31.5,0,3.3,29.3,106.5
19405,,,,,6.38,20.7,19.5,0,2.4,46.4,113.4
19407,,,,,6.15,17.82,20.4,2,2.4,40.5,246.3
19410,,,,,6.18,18.33,52.7,0,5.6,35.4,362.8
19417,,,,,6.41,25.1,9.5,2,1.1,39.9,144.1
19425,,,,,6.28,19.59,30.6,0,3.4,53.2,296.2
19428,,,,,6.47,28.1,19.1,2,2.3,23.5,29.0
19448,,,,,6.05,38.1,38.5,2,3.8,76.2,357.6
19456,,,,,6.34,25.8,16.1,1,2.1,77.4,212.7
19461,,,,,6.08,28.4,13.3,0,1.7,87.8,318.8
19495,,,,,6.01,11.03,12.4,0,1.3,109.2,163.8
19519,,,,,6.48,65.1,34.3,12,3.8,78.7,207.3
19546,,,,,6.0,16.24,14.0,1,1.4,65.8,123.4
19551,,,,,6.09,18.86,25.1,0,2.0,55.5,74.8
19554,,,,,6.28,15.83,12.7,0,1.3,37.3,130.9
19561,,,,,6.12,17.7,12.1,0,1.5,88.1,119.4
19563,,,,,6.13,15.17,32.4,0,2.1,41.6,86.2
19571,,,,,6.02,26.8,13.0,0,1.3,68.1,222.4
19598,,,,,6.1,48.0,17.0,0,2.3,72.8,172.1
19612,,,,,6.38,17.26,11.4,0,1.3,56.2,191.3
19616,,,,,6.49,13.92,11.0,0,1.4,44.3,243.0
19628,,,,,6.03,10.44,8.1,0,1.0,57.8,238.6
19632,,,,,6.1,35.7,11.4,0,1.5,52.4,174.8
19638,,,,,6.27,24.3,21.1,0,1.6,57.0,88.7
19651,,,,,6.47,18.02,16.6,0,2.1,115.1,271.8
19658,,,,,6.4,24.9,10.0,0,1.4,71.1,138.5
19659,,,,,6.4,29.0,9.2,0,1.1,61.7,154.6
19669,,,,,6.12,24.7,30.7,0,3.4,61.7,198.5
19673,,,,,6.14,15.11,8.7,0,1.0,75.5,151.8
19674,,,,,6.41,33.1,23.1,0,2.5,65.1,162.5
19677,,,,,6.15,29.4,25.9,0,3.1,49.4,167.3
19679,,,,,6.29,12.55,9.6,0,1.1,9.1,109.2
19682,,,,,6.05,11.44,30.3,1,3.2,23.3,106.2
19683,,,,,6.48,18.99,11.1,1,1.5,49.3,187.1
19684,,,,,6.16,54.4,25.1,1,3.1,26.0,63.4
19686,,,,,6.37,55.9,48.4,1,5.3,40.8,215.8
19699,,,,,6.05,12.9,53.1,1,5.0,23.3,81.4
19702,,,,,6.01,30.9,10.6,1,1.3,68.9,290.1
19709,,,,,6.32,19.97,28.7,1,3.2,24.8,233.4
19724,,,,,6.11,29.8,19.5,0,2.1,51.1,299.7
19725,,,,,6.06,45.7,16.2,0,2.1,76.7,263.4
19726,,,,,6.41,38.5,20.7,2,2.6,49.6,329.8
19731,,,,,6.4,21.2,15.6,1,1.9,72.4,427.6
19734,,,,,6.5,20.8,17.4,3,2.2,36.6,317.1
19735,,,,,6.12,20.1,18.0,2,2.0,83.6,355.0
19747,,,,,6.08,127.9,65.8,0,7.9,52.7,146.3
19753,,,,,6.36,25.3,12.6,0,1.5,28.0,309.3
19758,,,,,6.18,11.82,9.7,0,1.1,61.6,418.4
19759,,,,,6.37,39.5,13.0,0,1.6,55.7,162.4
19762,,,,,6.1,68.8,52.7,1,5.8,18.6,93.7
19765,,,,,6.34,13.26,13.7,0,1.7,76.3,238.9
19767,,,,,6.32,81.3,64.2,1,7.0,24.5,77.0
19772,,,,,6.33,48.4,49.0,0,6.1,71.5,89.3
19782,,,,,6.3,14.2,4.8,0,0.6,22.5,84.5
19791,,,,,6.14,30.0,21.5,0,2.5,75.2,194.3
19800,,,,,6.45,19.6,12.5,1,1.4,56.6,190.6
19808,,,,,6.02,62.5,36.5,0,4.3,22.6,61.2
19817,,,,,6.03,21.4,67.0,2,6.7,27.9,142.9
19821,,,,,6.05,11.01,22.0,0,2.6,15.4,60.1
19830,,,,,6.4,51.2,48.2,0,5.9,10.2,154.6
19838,,,,,6.43,19.42,10.1,0,1.3,52.1,281.6
19853,,,,,6.29,70.4,52.3,6,4.2,29.3,240.9
19855,,,,,6.24,33.6,12.7,0,1.2,44.6,49.8
19861,,,,,6.26,10.57,15.3,0,2.4,40.1,161.0
19866,,,,,6.49,12.36,11.0,1,1.1,54.4,94.1
19867,,,,,6.27,32.9,22.0,1,2.7,51.4,111.2
19873,,,,,6.37,20.9,42.0,1,4.7,37.0,151.1
19893,,,,,6.26,19.05,17.7,1,2.3,37.3,235.2
19896,,,,,6.19,16.6,12.7,0,1.6,60.2,339.5
19897,,,,,6.46,16.25,15.8,1,2.0,63.8,122.1
19899,,,,,6.02,30.0,7.1,2,1.0,24.9,228.0
19901,,,,,6.23,15.27,10.2,1,1.4,44.6,174.3
19902,,,,,6.32,18.76,15.2,1,1.8,61.2,185.6
19904,,,,,6.16,60.5,42.6,0,4.7,48.2,56.2
19905,,,,,6.16,22.5,14.0,0,2.1,39.1,277.0
19911,,,,,6.02,24.9,10.4,0,1.3,65.1,254.8
19915,,,,,6.35,23.5,16.2,0,1.9,12.6,87.9
19919,,,,,6.22,18.0,16.2,1,2.0,28.4,174.5
19922,,,,,6.15,74.9,53.2,0,6.2,27.9,92.7
19925,,,,,6.05,58.4,28.1,0,3.5,33.9,83.2
19934,,,,,6.31,12.63,15.6,1,1.9,46.7,331.5
19944,,,,,6.08,75.9,55.9,0,6.6,30.3,63.5
19948,,,,,6.44,13.99,11.6,1,1.4,27.6,167.4
19950,,,,,6.14,18.24,12.6,0,1.6,63.6,241.1
