,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
1075,4.0,22.0,20.0,57.0,7.28,20.3,89.6,170,3.7,24.9,103.8
1083,2.0,13.0,35.0,52.0,7.45,44.4,19.6,5,2.1,28.9,107.9
1090,10.0,33.0,15.0,52.0,7.19,39.7,46.0,33,4.4,6.9,255.9
1094,4.0,16.0,36.0,47.0,7.03,26.9,15.1,2,1.6,51.3,156.5
1111,9.0,21.0,32.0,47.0,6.98,24.6,59.8,15,4.0,8.4,200.9
1112,24.0,16.0,40.0,43.0,7.38,58.0,64.4,478,4.7,123.2,338.5
1114,6.0,22.0,23.0,55.0,6.88,72.3,74.7,127,6.3,15.6,182.5
1116,4.0,15.0,29.0,56.0,6.68,20.0,37.5,1,3.5,5.4,114.7
1117,4.0,23.0,20.0,57.0,7.39,17.77,19.7,44,2.3,7.6,224.3
1119,39.0,18.0,36.0,46.0,7.22,59.3,35.7,99,3.5,7.9,143.5
1128,1.0,20.0,37.0,43.0,6.62,15.78,27.4,2,2.8,112.6,1182.9
1130,4.0,32.0,26.0,42.0,7.21,27.1,28.4,28,2.9,6.1,624.1
1133,6.0,13.0,52.0,36.0,7.38,20.3,18.5,16,1.8,9.3,130.2
1137,42.0,19.0,27.0,54.0,7.34,32.3,38.9,7,3.0,6.1,234.3
1139,22.0,26.0,22.0,53.0,7.43,31.4,43.1,111,2.5,3.4,154.8
1144,3.0,31.0,18.0,52.0,6.64,14.54,22.0,3,1.7,0.0,89.6
1145,67.0,18.0,38.0,44.0,7.13,41.4,27.0,14,2.6,8.2,77.2
1149,3.0,12.0,45.0,44.0,7.22,50.6,175.4,209,12.6,42.5,406.1
1151,5.0,21.0,24.0,54.0,7.49,29.7,35.9,364,3.3,14.7,400.4
1183,30.0,22.0,35.0,43.0,7.04,19.99,19.3,2,2.5,85.6,49.3
1201,25.0,19.0,31.0,50.0,6.71,48.3,29.0,3,3.5,13.4,47.6
1217,14.0,11.0,35.0,54.0,6.84,74.4,68.5,28,6.2,106.0,200.2
1226,11.0,18.0,30.0,51.0,7.2,64.5,32.6,139,3.5,95.8,80.7
1234,37.0,11.0,41.0,48.0,6.53,34.0,61.9,14,6.5,67.9,252.1
1241,36.0,44.0,6.0,50.0,6.62,17.44,20.5,1,2.4,15.1,247.8
1245,42.0,43.0,5.0,52.0,6.68,16.55,23.9,0,2.6,9.3,312.4
1249,43.0,37.0,13.0,50.0,7.16,10.01,19.4,0,2.0,25.6,386.6
1250,14.0,24.0,27.0,49.0,7.43,15.48,14.4,5,1.6,22.3,143.1
1251,7.0,21.0,37.0,41.0,6.88,12.77,18.1,1,1.9,38.2,554.8
1257,13.0,32.0,8.0,59.0,6.85,12.72,15.4,1,1.6,199.0,410.5
1259,5.0,31.0,19.0,50.0,7.43,18.73,64.8,89,3.6,0.0,229.3
1260,5.0,32.0,17.0,51.0,7.33,24.4,55.8,44,4.8,5.7,234.2
1263,1.0,24.0,30.0,46.0,6.64,21.0,61.9,12,4.4,8.5,199.8
1264,3.0,36.0,17.0,47.0,6.84,22.9,49.3,14,3.4,5.7,81.3
1265,3.0,31.0,21.0,48.0,6.87,26.5,69.4,13,6.0,10.1,69.5
1266,4.0,34.0,23.0,43.0,7.3,23.6,51.3,163,3.8,7.1,225.9
1267,1.0,32.0,11.0,57.0,7.03,18.76,68.8,4,5.2,0.0,90.4
1269,0.0,49.0,5.0,46.0,6.91,10.36,20.0,4,1.8,0.0,182.2
1270,3.0,34.0,10.0,56.0,6.78,28.4,65.8,16,4.5,6.8,94.8
1271,0.0,27.0,11.0,62.0,7.4,17.83,25.8,28,2.6,6.7,344.1
1272,3.0,31.0,24.0,45.0,6.7,20.3,61.3,7,4.5,8.8,78.3
1273,1.0,31.0,13.0,55.0,6.63,30.7,82.9,9,6.1,13.0,145.4
1274,4.0,34.0,12.0,54.0,7.27,22.7,68.8,23,5.2,5.7,143.0
1276,0.0,26.0,11.0,63.0,7.34,23.6,21.7,21,2.5,5.9,113.7
1279,2.0,28.0,18.0,54.0,6.78,15.91,52.2,4,3.7,6.7,240.3
1281,2.0,34.0,13.0,53.0,7.09,21.9,51.1,14,4.7,6.0,448.2
1283,2.0,37.0,10.0,54.0,7.4,19.33,52.8,8,4.1,5.7,548.3
1284,4.0,39.0,12.0,49.0,7.34,16.64,38.4,8,3.4,0.0,223.2
1285,8.0,25.0,23.0,52.0,7.1,27.8,55.5,149,4.1,6.8,254.9
1287,1.0,28.0,12.0,59.0,6.63,13.53,33.1,5,3.2,10.4,172.5
1290,0.0,11.0,39.0,50.0,7.15,61.6,144.7,108,5.9,9.1,64.9
1294,1.0,18.0,25.0,57.0,6.53,37.7,133.1,7,8.6,18.1,224.1
1297,0.0,30.0,14.0,56.0,7.03,24.8,45.4,2,3.9,9.0,111.2
1298,6.0,14.0,20.0,66.0,6.67,32.3,164.3,28,16.2,15.6,283.1
1299,1.0,37.0,8.0,55.0,6.56,13.82,56.7,3,5.0,0.0,257.0
1309,1.0,46.0,5.0,49.0,7.48,17.05,24.6,24,2.4,24.3,109.9
1312,1.0,31.0,11.0,57.0,7.19,12.73,29.1,2,2.6,6.3,192.3
1314,1.0,38.0,10.0,52.0,7.29,21.1,48.2,19,4.7,0.0,308.9
1330,2.0,17.0,31.0,52.0,7.22,22.2,15.2,2,1.8,32.9,107.1
1337,2.0,40.0,9.0,50.0,7.31,21.1,30.5,216,3.6,6.0,253.8
1339,2.0,38.0,9.0,54.0,7.37,25.2,33.6,77,3.5,0.0,378.4
1353,0.0,38.0,10.0,52.0,7.2,33.9,39.5,253,3.1,10.9,240.1
1354,4.0,31.0,17.0,52.0,7.49,26.0,33.2,54,3.2,0.0,212.0
1355,11.0,39.0,9.0,52.0,6.57,15.69,18.1,4,2.0,0.0,88.2
1358,4.0,35.0,8.0,57.0,7.15,21.6,39.6,11,3.1,0.0,95.7
1362,4.0,40.0,9.0,51.0,6.96,23.3,29.4,41,2.8,0.0,163.8
1365,0.0,26.0,11.0,64.0,6.67,15.86,17.5,1,2.1,0.0,45.9
1367,1.0,31.0,7.0,62.0,6.52,15.01,46.1,5,3.5,9.0,102.3
1368,1.0,23.0,10.0,67.0,6.74,26.0,78.4,23,6.0,8.3,127.3
1385,33.0,29.0,18.0,53.0,7.36,38.6,78.4,136,4.5,23.3,590.1
1387,30.0,32.0,18.0,51.0,7.14,21.0,51.9,126,4.2,10.3,527.6
1388,10.0,41.0,11.0,49.0,7.4,31.1,54.3,161,3.1,27.8,626.0
1400,43.0,17.0,23.0,60.0,7.23,52.0,59.2,32,5.5,12.8,366.3
1412,37.0,30.0,20.0,50.0,6.8,19.86,72.0,7,5.9,6.3,564.3
1413,35.0,19.0,18.0,63.0,6.85,31.4,149.1,2,13.9,9.7,230.7
1415,22.0,25.0,26.0,49.0,7.41,28.3,25.2,340,2.1,15.1,759.8
1417,41.0,12.0,46.0,42.0,7.36,20.9,49.5,621,4.4,20.4,215.8
1420,37.0,18.0,34.0,48.0,7.3,18.39,24.4,100,2.8,36.4,129.7
1422,14.0,16.0,34.0,50.0,6.54,12.39,30.2,1,2.6,7.5,63.3
1426,46.0,19.0,39.0,41.0,7.22,35.4,94.6,192,5.3,8.3,258.1
1429,48.0,9.0,46.0,45.0,6.93,73.9,103.3,44,6.3,17.0,90.1
1430,51.0,23.0,29.0,49.0,7.11,20.7,57.0,176,4.8,9.8,105.9
1438,34.0,33.0,14.0,53.0,7.24,37.1,45.8,96,4.0,10.1,176.3
1439,40.0,20.0,25.0,55.0,7.15,24.3,55.8,38,6.4,7.6,167.0
1444,57.0,31.0,14.0,55.0,7.12,38.5,67.9,39,5.2,27.5,300.0
1445,45.0,35.0,20.0,45.0,7.48,18.43,35.4,433,2.5,0.0,421.7
1446,48.0,22.0,31.0,46.0,7.36,29.3,58.7,300,4.3,7.4,216.8
1448,33.0,28.0,29.0,44.0,7.43,15.48,24.7,53,2.5,6.7,101.6
1451,29.0,28.0,21.0,52.0,7.46,12.51,32.4,6,2.8,4.7,37.5
1459,21.0,20.0,28.0,51.0,7.42,31.7,22.1,32,2.9,5.3,29.6
1460,41.0,23.0,24.0,53.0,7.3,42.7,34.8,132,3.4,9.1,298.0
1469,32.0,18.0,40.0,42.0,6.96,15.13,23.8,4,2.1,9.2,198.2
1470,64.0,12.0,43.0,45.0,6.91,46.1,118.3,4,10.3,62.0,401.5
1477,43.0,22.0,14.0,64.0,7.4,39.1,33.8,259,3.7,7.2,131.0
1479,37.0,22.0,30.0,48.0,6.55,23.9,28.9,0,2.7,0.0,52.9
1480,44.0,24.0,26.0,50.0,7.48,18.16,40.5,149,2.3,4.4,89.7
1481,35.0,22.0,12.0,66.0,7.35,67.7,46.6,400,5.7,12.1,62.5
1501,46.0,39.0,9.0,51.0,7.35,19.79,41.6,86,4.3,21.1,235.3
1541,86.0,17.0,35.0,48.0,6.66,41.2,216.2,21,9.1,45.6,379.9
1546,40.0,20.0,25.0,55.0,7.35,41.9,58.5,106,5.9,12.8,170.6
1551,19.0,21.0,18.0,61.0,7.27,64.6,60.5,239,6.8,20.3,119.3
1552,21.0,19.0,26.0,55.0,7.24,61.8,46.4,10,5.4,7.7,74.8
1554,69.0,25.0,29.0,46.0,7.32,36.0,53.0,457,4.0,12.2,335.3
1556,79.0,30.0,20.0,50.0,7.15,36.5,83.1,58,5.3,9.8,251.1
1558,58.0,11.0,38.0,51.0,7.07,58.8,229.7,48,16.4,37.9,413.0
1559,31.0,19.0,27.0,54.0,7.0,39.0,69.1,29,6.6,13.6,446.5
1561,58.0,21.0,23.0,56.0,6.92,24.3,55.0,4,5.0,35.5,232.8
1564,49.0,8.0,63.0,29.0,7.04,13.34,50.2,8,4.5,17.0,194.4
1580,35.0,21.0,26.0,53.0,6.67,33.2,118.8,3,8.0,12.3,189.8
1588,22.0,23.0,29.0,48.0,7.4,26.6,26.3,524,2.3,4.8,196.3
1596,27.0,26.0,13.0,62.0,6.82,54.7,39.8,4,5.2,8.5,142.9
1598,44.0,12.0,35.0,53.0,7.28,77.6,56.5,29,6.5,19.4,82.0
1612,47.0,27.0,14.0,59.0,7.33,55.7,85.1,80,7.4,8.9,195.8
1625,54.0,19.0,25.0,56.0,7.18,36.8,63.5,222,5.0,7.5,345.5
1627,49.0,14.0,39.0,47.0,7.05,40.3,149.0,67,10.0,19.2,207.3
1633,54.0,10.0,47.0,43.0,6.73,24.9,16.4,2,1.9,9.4,84.3
1636,42.0,28.0,22.0,49.0,7.4,23.5,52.6,541,3.7,8.8,302.6
1637,22.0,24.0,30.0,45.0,7.5,22.7,45.4,149,3.4,7.2,351.9
1638,25.0,21.0,32.0,47.0,6.94,35.6,25.5,3,2.7,6.2,113.9
1640,35.0,38.0,15.0,47.0,7.41,24.5,35.2,359,3.3,7.4,439.3
1641,65.0,27.0,27.0,47.0,7.4,22.1,47.7,471,2.9,7.2,265.9
1645,44.0,12.0,41.0,47.0,7.3,74.0,53.4,718,3.9,18.8,73.2
1648,32.0,28.0,36.0,36.0,7.48,14.38,18.8,71,2.0,41.3,434.1
1650,21.0,22.0,18.0,60.0,6.67,68.5,65.7,4,7.3,109.3,858.9
1657,29.0,22.0,21.0,57.0,7.31,18.63,56.2,275,4.8,11.6,417.8
1660,26.0,17.0,41.0,42.0,7.28,17.29,33.0,239,2.6,9.8,200.7
1664,46.0,10.0,58.0,33.0,6.74,14.38,76.3,3,3.9,10.6,215.0
1667,57.0,22.0,33.0,45.0,7.3,23.3,75.1,230,4.5,13.3,374.1
1669,35.0,22.0,24.0,53.0,7.27,16.76,37.1,495,3.1,6.8,220.9
1676,31.0,23.0,20.0,57.0,7.27,35.1,68.5,645,3.7,11.2,90.4
1678,22.0,14.0,25.0,61.0,6.9,27.0,30.0,6,2.8,5.7,95.2
1683,43.0,10.0,41.0,49.0,7.04,31.9,91.4,271,7.8,41.3,197.5
1685,47.0,27.0,19.0,54.0,7.13,38.4,98.7,111,7.3,10.1,378.8
1687,23.0,23.0,22.0,54.0,7.15,23.3,41.9,4,3.7,9.7,282.0
1692,40.0,26.0,14.0,59.0,7.11,66.7,82.5,24,8.9,12.6,224.8
1710,75.0,21.0,46.0,33.0,6.54,20.8,142.0,6,7.2,28.7,224.9
1712,32.0,18.0,24.0,58.0,7.49,36.3,64.2,336,5.4,12.6,126.3
1714,35.0,20.0,23.0,56.0,7.49,49.6,53.4,181,4.8,8.0,105.6
1719,51.0,24.0,26.0,50.0,7.1,45.6,86.9,32,7.7,11.5,516.1
1720,43.0,27.0,20.0,54.0,6.69,22.8,75.8,3,5.1,9.9,314.1
1729,23.0,11.0,41.0,48.0,7.18,39.0,152.8,98,8.4,18.4,506.5
1730,53.0,25.0,26.0,50.0,7.04,24.1,79.3,22,5.6,9.7,302.3
1753,24.0,16.0,31.0,53.0,6.91,22.0,91.0,4,6.7,12.2,126.9
1770,45.0,30.0,13.0,58.0,7.21,48.6,55.6,108,6.0,9.9,149.9
1772,69.0,8.0,57.0,34.0,6.79,16.6,43.2,4,3.8,13.7,86.3
1917,47.0,14.0,64.0,22.0,6.54,21.3,18.4,1,1.1,0.0,83.6
1932,12.0,16.0,40.0,44.0,7.31,22.0,26.0,2,3.1,309.2,758.6
1943,32.0,20.0,39.0,42.0,6.63,56.0,33.8,1,3.7,12.7,309.3
1945,44.0,25.0,48.0,27.0,6.64,10.68,6.0,0,0.9,0.0,135.4
1946,30.0,18.0,44.0,38.0,6.71,35.5,14.2,1,1.7,79.4,415.4
1947,40.0,22.0,46.0,32.0,6.94,26.0,16.3,1,1.9,50.6,440.4
1948,13.0,31.0,16.0,53.0,6.7,17.07,21.4,1,2.3,0.0,123.8
1952,71.0,13.0,51.0,36.0,6.95,39.6,123.0,139,6.1,13.6,387.9
1978,35.0,28.0,25.0,47.0,6.78,13.03,42.0,3,2.1,0.0,174.3
1980,40.0,22.0,25.0,53.0,7.3,32.2,111.1,111,6.8,11.4,215.0
1981,76.0,12.0,62.0,26.0,6.87,12.88,20.2,1,2.1,10.7,194.2
2031,34.0,16.0,23.0,61.0,7.43,19.66,137.7,93,6.2,13.1,311.6
2073,7.0,23.0,45.0,33.0,6.7,17.35,23.5,1,2.0,0.0,302.0
2092,34.0,20.0,29.0,51.0,7.01,21.8,87.6,5,7.0,24.4,404.7
2093,14.0,18.0,22.0,59.0,7.29,25.2,32.2,82,2.8,0.0,45.7
2095,35.0,22.0,28.0,50.0,7.5,15.5,33.0,197,3.5,0.0,101.4
2116,20.0,23.0,29.0,48.0,7.39,31.5,32.7,28,3.3,0.0,445.3
2117,23.0,26.0,22.0,52.0,7.25,38.4,36.6,22,4.2,7.1,315.4
2127,34.0,28.0,30.0,41.0,7.16,22.3,20.5,110,2.1,31.1,236.1
2134,51.0,7.0,54.0,39.0,7.39,13.67,126.5,89,4.0,7.3,120.4
2151,41.0,23.0,37.0,40.0,6.75,11.33,45.3,3,4.2,6.9,155.5
2215,17.0,7.0,66.0,28.0,7.34,33.0,24.1,10,2.3,18.5,192.3
2223,15.0,22.0,38.0,40.0,7.49,30.3,20.2,114,2.3,74.0,660.0
2231,10.0,26.0,28.0,46.0,7.44,11.98,78.9,122,2.5,0.0,431.5
2232,12.0,21.0,30.0,49.0,7.06,11.57,45.5,2,3.0,6.8,317.2
2240,4.0,10.0,50.0,41.0,6.59,64.6,27.5,0,3.1,40.4,57.3
2242,10.0,21.0,40.0,39.0,7.48,26.1,15.3,290,1.9,5.7,260.4
2257,50.0,16.0,55.0,30.0,6.8,14.49,23.7,2,2.1,7.0,78.2
2258,5.0,25.0,20.0,55.0,7.24,30.2,51.2,27,4.4,5.8,493.9
2260,19.0,15.0,57.0,28.0,7.28,10.7,8.6,3,0.8,0.0,130.3
2262,10.0,26.0,15.0,59.0,7.25,22.9,37.4,0,4.1,0.0,142.5
2269,37.0,17.0,39.0,44.0,6.83,59.4,112.5,20,7.0,36.4,499.5
2271,26.0,16.0,52.0,32.0,6.74,10.33,5.7,0,0.6,0.0,51.1
2284,29.0,26.0,36.0,38.0,7.14,24.3,12.7,11,1.4,53.3,332.0
2287,25.0,11.0,60.0,28.0,7.28,54.7,52.0,132,4.0,14.5,392.6
2288,33.0,31.0,14.0,55.0,7.3,52.9,68.2,34,6.4,16.6,335.5
2300,29.0,40.0,13.0,47.0,7.3,62.9,41.4,56,4.6,7.4,737.9
2301,23.0,20.0,35.0,45.0,7.39,18.76,43.9,575,4.1,10.0,260.8
2304,40.0,14.0,53.0,33.0,7.14,57.2,84.2,465,3.7,11.3,252.9
2309,14.0,23.0,49.0,28.0,7.31,18.62,8.9,1,1.1,47.4,336.3
2321,46.0,6.0,59.0,35.0,7.46,10.89,9.9,22,1.2,0.0,89.7
2332,3.0,17.0,49.0,34.0,7.06,14.61,20.1,21,2.0,0.0,136.6
2371,5.0,12.0,59.0,29.0,6.74,14.0,14.0,0,1.3,0.0,73.7
2396,5.0,21.0,27.0,52.0,6.93,28.8,56.3,14,4.7,8.9,497.7
2413,7.0,23.0,32.0,44.0,6.62,14.13,36.1,27,2.6,7.3,203.6
2414,6.0,15.0,49.0,36.0,7.24,14.92,28.2,58,2.3,10.3,177.2
2449,14.0,30.0,44.0,26.0,7.45,11.35,12.5,2,1.5,46.1,563.7
2451,15.0,23.0,20.0,57.0,7.35,16.8,77.0,45,7.9,11.8,858.2
2455,25.0,15.0,33.0,52.0,7.36,28.8,111.7,309,6.0,16.5,602.3
2480,29.0,25.0,18.0,57.0,7.37,17.92,93.6,86,5.5,9.2,619.4
2516,22.0,37.0,14.0,49.0,7.26,10.48,36.6,3,3.7,5.2,467.2
2521,11.0,31.0,16.0,52.0,7.43,16.61,24.9,11,2.7,63.4,526.8
2528,14.0,31.0,22.0,46.0,7.48,15.67,39.3,139,3.7,0.0,744.6
2529,17.0,21.0,34.0,45.0,7.2,12.65,38.0,16,4.1,10.3,608.0
2532,29.0,28.0,23.0,49.0,7.24,16.24,56.1,211,4.8,7.1,691.7
2533,25.0,24.0,20.0,56.0,7.19,14.66,66.8,11,5.9,8.9,560.6
2534,9.0,35.0,15.0,50.0,7.38,44.4,44.7,8,4.7,21.6,395.9
2546,25.0,42.0,21.0,37.0,7.35,13.89,73.0,182,4.8,7.1,234.2
2547,46.0,18.0,38.0,44.0,6.94,27.2,59.5,1,5.8,58.3,355.0
2554,52.0,10.0,36.0,53.0,6.61,19.97,23.8,1,2.3,11.3,121.0
2557,32.0,21.0,36.0,43.0,7.28,38.1,23.9,397,2.8,6.7,347.1
2586,21.0,15.0,43.0,42.0,7.39,18.5,70.9,431,5.3,10.2,468.3
2593,15.0,14.0,49.0,37.0,7.39,21.7,46.0,152,2.6,7.9,533.4
2596,9.0,23.0,23.0,54.0,7.42,11.81,40.5,8,4.0,8.7,489.6
2602,23.0,29.0,14.0,56.0,7.47,15.09,51.0,55,5.4,14.7,628.1
2624,28.0,25.0,11.0,64.0,7.39,49.5,69.2,18,7.6,12.3,243.8
2629,23.0,25.0,12.0,62.0,7.35,21.0,72.6,5,7.5,7.8,306.5
2632,40.0,20.0,35.0,46.0,7.23,16.68,49.1,120,4.2,10.5,548.2
2633,30.0,28.0,18.0,54.0,7.45,11.73,16.9,135,1.9,4.5,231.2
2644,35.0,21.0,33.0,46.0,7.33,21.8,42.0,110,2.9,6.6,429.8
2667,66.0,17.0,33.0,50.0,7.3,18.03,40.7,34,4.6,6.2,290.7
2696,21.0,20.0,33.0,47.0,7.11,19.09,30.9,55,3.9,11.9,176.7
2701,33.0,15.0,50.0,35.0,7.44,16.07,28.3,58,2.7,9.6,101.3
2707,11.0,18.0,43.0,39.0,7.5,17.57,82.7,160,2.7,11.9,272.0
2715,16.0,25.0,19.0,56.0,7.4,12.8,62.2,133,2.5,5.7,296.5
2719,8.0,24.0,35.0,41.0,7.45,14.89,21.4,182,2.3,0.0,342.3
2723,22.0,19.0,43.0,37.0,7.38,22.4,25.5,341,2.3,11.6,463.6
2724,40.0,20.0,39.0,41.0,7.39,19.57,37.1,255,2.5,6.5,358.7
2727,25.0,28.0,23.0,48.0,7.5,16.86,25.7,382,2.6,4.6,356.7
2729,42.0,18.0,42.0,40.0,7.11,21.4,102.9,40,5.8,17.3,681.3
2735,45.0,12.0,37.0,51.0,7.26,24.1,118.8,422,6.9,15.6,286.9
2740,21.0,17.0,44.0,39.0,7.37,50.5,32.7,507,1.9,21.7,234.0
2741,36.0,24.0,23.0,54.0,7.27,18.74,73.4,290,6.7,6.7,512.9
2742,48.0,24.0,19.0,58.0,7.38,17.0,65.0,298,5.9,6.1,400.0
2746,14.0,11.0,49.0,40.0,7.22,62.4,43.1,189,4.8,90.8,403.6
2747,32.0,33.0,21.0,46.0,7.31,13.12,33.6,105,3.7,7.2,669.1
2749,23.0,20.0,26.0,53.0,7.19,40.4,45.7,70,3.5,11.9,315.9
2758,22.0,37.0,14.0,50.0,7.49,17.51,34.3,50,3.5,3.0,342.6
2773,46.0,24.0,24.0,52.0,7.5,13.07,57.9,159,3.7,4.9,172.1
2777,35.0,23.0,29.0,48.0,7.43,15.61,39.8,518,3.3,4.6,682.5
2800,22.0,23.0,30.0,47.0,6.92,13.67,24.1,3,1.9,0.0,95.4
2811,82.0,19.0,29.0,52.0,7.32,36.0,81.5,386,6.9,10.9,450.8
2815,54.0,17.0,24.0,59.0,7.33,20.1,117.6,68,10.8,19.3,669.9
2843,36.0,20.0,26.0,54.0,6.98,75.5,78.7,114,5.9,28.6,424.8
2854,36.0,24.0,23.0,53.0,7.44,15.91,18.4,476,2.0,0.0,88.1
2858,39.0,19.0,38.0,43.0,6.84,15.41,47.8,12,3.4,11.3,182.4
2859,15.0,17.0,32.0,51.0,7.45,20.0,41.7,382,2.8,5.9,112.2
2860,51.0,23.0,33.0,44.0,7.1,50.2,110.7,145,8.2,27.3,833.7
2862,27.0,30.0,13.0,57.0,7.32,31.2,35.3,309,4.2,47.6,351.9
2865,27.0,17.0,40.0,43.0,7.35,17.09,37.0,54,2.5,7.5,126.5
2877,16.0,16.0,27.0,57.0,7.42,35.7,53.7,551,3.9,8.5,329.6
2878,25.0,21.0,33.0,46.0,7.3,53.5,31.0,271,3.2,11.6,324.5
2919,59.0,20.0,47.0,33.0,6.57,13.2,8.8,1,1.1,0.0,97.6
2931,77.0,22.0,20.0,57.0,7.48,17.83,52.3,22,5.8,7.7,421.5
2948,33.0,29.0,37.0,34.0,7.25,32.0,11.1,6,1.5,10.7,220.9
2953,48.0,12.0,69.0,19.0,6.97,13.05,5.2,0,0.6,30.6,245.5
2960,64.0,11.0,43.0,45.0,7.49,22.9,91.2,629,4.2,28.7,277.8
2969,27.0,41.0,20.0,40.0,7.47,42.0,26.8,507,2.4,11.5,506.2
2971,41.0,28.0,29.0,43.0,7.33,15.85,49.5,30,3.6,9.7,419.1
2973,52.0,42.0,15.0,43.0,7.29,18.73,27.7,46,3.2,7.4,795.1
2984,26.0,34.0,18.0,47.0,7.03,17.32,69.6,19,6.8,15.4,817.4
2990,35.0,10.0,63.0,27.0,7.05,10.79,10.5,3,1.0,11.1,123.4
3001,11.0,20.0,28.0,52.0,7.33,41.5,61.7,131,2.4,6.2,107.4
3006,13.0,14.0,43.0,42.0,6.58,24.7,18.8,1,2.1,7.0,290.2
3012,48.0,17.0,29.0,55.0,7.33,43.5,116.5,133,3.7,6.0,157.8
3013,28.0,16.0,27.0,57.0,7.44,43.2,57.0,499,4.9,7.3,204.4
3014,31.0,28.0,27.0,45.0,7.48,31.3,62.0,161,2.6,5.4,295.1
3018,29.0,20.0,34.0,47.0,6.7,11.44,50.4,0,4.5,9.5,243.3
3019,20.0,29.0,18.0,53.0,7.41,40.3,34.1,67,3.3,6.0,722.9
3020,19.0,32.0,14.0,53.0,7.24,32.5,40.7,40,4.1,0.0,544.4
3021,42.0,17.0,25.0,58.0,7.23,47.6,144.9,89,6.3,11.3,308.9
3022,20.0,18.0,42.0,40.0,7.17,23.9,16.4,16,1.3,0.0,96.8
3024,42.0,33.0,15.0,52.0,7.39,43.6,46.3,180,4.7,7.1,568.2
3026,46.0,15.0,45.0,40.0,7.34,38.3,33.8,675,3.1,11.0,213.5
3027,10.0,12.0,60.0,29.0,7.12,21.0,15.4,1,1.3,0.0,150.5
3031,29.0,38.0,15.0,47.0,7.21,22.5,37.7,22,2.7,0.0,530.7
3041,41.0,14.0,21.0,66.0,7.2,38.1,148.9,139,4.9,7.7,121.6
3043,25.0,30.0,26.0,44.0,7.42,33.9,57.0,21,3.1,7.4,413.3
3045,14.0,34.0,18.0,48.0,6.67,49.0,38.9,3,3.5,6.7,602.0
3049,44.0,25.0,27.0,48.0,7.33,37.5,52.0,57,4.3,6.2,394.5
3052,6.0,23.0,49.0,28.0,7.19,13.21,10.7,1,1.2,5.4,134.1
3054,31.0,39.0,16.0,45.0,7.28,17.98,13.9,483,1.6,0.0,326.3
3062,15.0,21.0,26.0,53.0,7.27,43.4,43.6,508,4.4,8.0,98.6
3063,37.0,21.0,23.0,56.0,7.32,14.87,10.7,2,1.5,0.0,52.1
3065,40.0,7.0,67.0,26.0,7.4,11.21,108.7,128,0.7,0.0,28.3
3071,16.0,15.0,42.0,43.0,6.95,11.1,31.7,3,2.9,11.1,85.4
3075,45.0,24.0,28.0,47.0,7.49,17.59,47.2,444,3.8,4.7,250.0
3093,55.0,34.0,15.0,51.0,7.36,14.79,31.0,127,3.0,4.5,334.1
3101,21.0,17.0,31.0,52.0,7.39,40.4,63.1,164,4.6,11.6,373.4
3102,13.0,20.0,28.0,52.0,6.86,10.91,26.7,4,2.8,38.4,235.8
3114,16.0,19.0,40.0,41.0,7.24,15.22,23.7,59,2.7,7.0,326.8
3116,38.0,20.0,20.0,60.0,7.45,20.4,81.3,187,8.0,16.4,543.6
3129,32.0,27.0,22.0,52.0,7.43,28.5,44.8,173,4.9,6.9,92.6
3132,23.0,15.0,54.0,31.0,6.97,10.98,16.2,2,1.5,4.3,152.5
3138,19.0,26.0,28.0,46.0,7.3,11.25,6.7,3,0.9,38.8,220.6
3159,33.0,21.0,50.0,30.0,6.57,19.15,18.6,1,1.4,45.5,598.0
3160,11.0,17.0,49.0,34.0,7.16,15.81,20.0,26,2.1,29.1,96.3
3172,21.0,26.0,19.0,55.0,7.39,15.83,53.2,8,4.9,6.0,252.5
3174,35.0,16.0,45.0,40.0,7.43,18.34,37.6,184,3.1,8.0,192.5
3176,23.0,17.0,28.0,56.0,7.2,25.8,65.3,241,4.5,11.7,199.7
3177,23.0,22.0,25.0,54.0,7.44,20.2,58.2,208,5.8,13.7,378.2
3185,20.0,30.0,14.0,56.0,7.05,14.04,59.7,3,5.4,7.2,574.0
3186,38.0,29.0,18.0,53.0,7.26,16.67,49.6,27,3.3,0.0,211.1
3191,35.0,26.0,32.0,42.0,6.63,12.4,38.9,2,4.3,9.6,161.6
3194,10.0,17.0,51.0,33.0,6.53,32.2,24.5,0,1.2,0.0,83.1
3197,14.0,20.0,32.0,48.0,6.86,10.18,28.3,7,2.9,0.0,218.2
3203,11.0,20.0,35.0,45.0,7.12,18.4,25.3,69,2.6,0.0,201.8
3211,45.0,34.0,19.0,47.0,7.34,18.63,46.9,115,2.8,7.0,206.2
3215,34.0,16.0,33.0,50.0,7.45,22.1,65.8,516,5.0,8.0,157.4
3216,23.0,33.0,16.0,51.0,7.39,15.46,40.2,11,3.9,8.0,400.4
3223,20.0,20.0,39.0,41.0,7.24,13.0,25.7,27,2.5,5.9,241.3
3224,21.0,28.0,17.0,55.0,7.0,13.71,52.4,11,5.4,8.7,404.8
3233,25.0,25.0,33.0,43.0,6.83,14.87,26.9,3,2.9,36.6,159.2
3234,7.0,8.0,57.0,35.0,6.83,13.97,37.0,0,3.4,10.1,240.5
3236,29.0,30.0,14.0,56.0,7.05,17.93,37.8,27,3.4,0.0,184.0
