,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
4307,,,,,6.07,12.71,17.7,0,1.5,63.0,77.3
4311,,,,,6.4,16.13,18.4,0,2.2,33.9,135.4
4312,,,,,5.42,25.8,15.4,0,1.9,29.4,133.9
4315,,,,,5.18,49.9,19.9,0,3.0,15.5,79.9
4320,,,,,5.94,13.01,39.8,0,3.5,26.2,106.0
4326,,,,,5.5,35.5,24.7,0,2.4,51.7,61.3
4327,,,,,5.68,51.7,24.1,0,2.7,133.0,459.9
4328,,,,,5.25,40.1,35.4,0,2.9,75.8,47.1
4334,,,,,5.67,24.3,29.1,0,2.8,54.4,111.7
4336,,,,,6.01,30.0,17.1,0,1.7,56.3,21.1
4338,,,,,6.24,17.38,12.1,0,1.6,89.2,164.4
4340,,,,,6.48,57.0,43.4,1,3.8,97.6,434.1
4341,,,,,5.66,33.7,13.5,0,1.9,15.6,54.1
4342,,,,,5.95,52.6,61.1,0,4.5,112.7,168.2
4345,,,,,5.59,46.8,18.7,0,2.7,19.1,148.3
4357,,,,,6.18,21.9,20.9,1,2.4,37.0,212.6
4361,,,,,7.0,57.9,53.6,27,6.0,78.8,457.6
4365,,,,,5.86,38.9,25.9,0,2.9,79.0,102.2
4368,,,,,6.7,37.1,22.9,1,2.5,61.2,136.3
4371,,,,,5.2,34.5,41.6,0,4.2,25.0,138.1
4373,,,,,6.27,11.12,17.7,1,2.1,8.5,128.2
4374,,,,,6.48,37.5,55.7,2,6.2,8.7,201.9
4381,,,,,5.72,59.5,38.3,1,4.2,37.8,283.2
4382,,,,,6.98,56.5,56.5,12,5.4,54.8,477.1
4383,,,,,5.93,22.9,41.3,0,5.4,59.0,136.3
4388,,,,,5.16,43.2,42.8,0,4.1,32.0,129.5
4389,,,,,6.71,54.6,24.2,3,3.3,13.4,67.6
4390,,,,,5.34,30.0,27.6,0,2.3,56.3,49.9
4403,,,,,6.53,28.2,14.1,1,1.6,23.3,130.9
4406,,,,,6.61,28.9,33.8,1,2.9,35.6,80.7
4411,,,,,6.5,58.7,54.5,2,6.0,20.8,111.5
4415,,,,,6.63,24.0,18.8,0,2.2,46.7,288.5
4425,,,,,6.38,15.93,19.5,0,2.1,50.1,341.3
4429,,,,,6.17,13.93,20.2,0,2.3,29.1,177.8
4432,,,,,5.78,16.27,101.1,0,7.6,73.8,217.3
4436,,,,,6.45,15.41,14.0,0,1.6,40.4,163.9
4437,,,,,7.0,40.8,24.4,1,3.0,38.2,402.8
4442,,,,,5.65,19.99,30.7,0,2.8,30.7,136.5
4448,,,,,6.83,10.83,15.5,0,2.0,19.0,101.7
4450,,,,,6.58,51.3,50.9,3,3.1,84.1,513.7
4454,,,,,6.23,35.8,15.9,1,1.8,36.4,241.0
4456,,,,,6.62,42.1,31.6,1,3.6,20.7,157.1
4458,,,,,6.87,20.4,21.3,3,2.4,69.3,315.7
4460,,,,,6.96,28.5,20.6,3,2.0,37.0,265.6
4461,,,,,6.95,29.3,63.6,20,6.9,16.7,270.5
4463,,,,,6.4,38.0,15.7,0,2.1,21.7,89.5
4464,,,,,6.9,18.34,11.3,1,1.3,62.5,181.1
4467,,,,,5.08,27.3,17.4,0,1.9,15.1,35.2
4471,,,,,6.1,21.7,21.0,0,1.9,41.3,142.8
4473,,,,,6.0,11.57,42.2,0,4.4,17.6,273.0
4474,,,,,5.54,35.5,30.6,0,3.5,100.3,121.4
4477,,,,,6.34,28.7,21.3,1,2.4,11.8,47.3
4479,,,,,6.4,30.7,23.5,2,2.6,30.7,375.9
4483,,,,,5.14,48.7,37.6,0,3.8,13.1,109.3
4485,,,,,6.26,17.77,11.9,0,1.3,42.2,66.3
4486,,,,,5.25,46.4,24.3,0,3.3,23.4,112.2
4489,,,,,5.37,31.6,32.4,0,3.2,28.2,86.9
4492,,,,,5.34,35.5,26.9,0,3.6,19.4,55.7
4497,,,,,5.76,25.3,30.2,0,2.8,60.4,99.7
4498,,,,,5.69,28.2,37.6,0,3.0,56.1,137.5
4499,,,,,5.54,24.9,32.7,0,2.7,61.6,400.0
4501,,,,,5.17,31.6,31.1,0,2.9,85.5,259.8
4502,,,,,5.43,12.29,10.8,0,1.3,25.0,94.0
4504,,,,,5.19,23.2,64.2,0,5.8,81.1,80.4
4507,,,,,5.44,22.5,20.4,0,1.8,53.8,88.4
4509,,,,,5.22,27.5,20.4,0,2.2,102.0,191.4
4513,,,,,5.73,17.74,23.8,0,2.5,42.7,111.2
4516,,,,,6.76,12.1,9.5,0,1.2,69.2,72.7
4520,,,,,5.64,42.3,54.1,1,4.3,36.0,98.0
4522,,,,,6.48,33.1,22.3,2,2.2,43.7,53.2
4527,,,,,6.5,21.2,18.5,0,2.2,21.9,119.3
4529,,,,,5.26,49.9,15.7,0,2.0,21.7,124.1
4532,,,,,5.29,32.2,49.0,0,4.1,20.0,122.4
4533,,,,,5.42,45.8,22.0,0,2.8,22.6,73.7
4536,,,,,6.79,45.1,24.8,2,3.4,48.8,216.6
4537,,,,,5.04,44.2,24.9,0,3.4,16.5,72.1
4541,,,,,5.24,42.8,14.0,0,1.7,15.3,37.7
4543,,,,,5.43,21.7,15.0,0,1.8,13.3,41.7
4552,,,,,6.58,20.2,20.8,1,2.4,48.6,235.4
4554,,,,,6.54,22.5,30.1,1,3.3,12.5,137.4
4558,,,,,6.94,19.19,21.8,1,2.5,25.0,145.2
4559,,,,,6.92,11.55,10.0,0,1.2,29.8,76.9
4560,,,,,6.75,14.38,8.7,0,1.1,34.2,68.6
4561,,,,,6.96,14.88,9.8,0,1.2,44.7,73.5
4562,,,,,6.78,29.9,16.0,0,1.9,137.6,487.2
4563,,,,,5.38,26.9,22.3,0,2.3,54.1,205.2
4568,,,,,5.99,34.6,39.8,0,4.0,60.7,124.1
4571,,,,,6.67,14.4,48.9,3,3.8,106.4,253.6
4572,,,,,5.75,54.8,42.8,0,4.1,67.3,204.2
4580,,,,,5.83,11.9,30.3,0,2.4,50.1,171.3
4582,,,,,6.3,15.6,7.7,0,1.0,34.5,115.9
4583,,,,,5.46,11.95,48.8,0,4.5,16.0,213.1
4584,,,,,5.31,25.4,19.6,0,2.1,30.5,232.0
4585,,,,,5.5,10.54,2.7,0,0.5,12.4,75.2
4588,,,,,5.56,14.83,55.9,0,5.6,145.5,320.5
4589,,,,,5.11,37.8,21.7,0,2.4,64.8,113.0
4590,,,,,6.47,18.92,39.4,0,3.6,56.3,215.2
4594,,,,,5.39,29.6,22.3,0,2.2,40.7,179.7
4595,,,,,6.11,19.47,16.4,0,2.0,71.6,226.4
4596,,,,,5.69,29.2,20.4,0,2.1,47.4,215.1
4597,,,,,6.05,35.1,59.8,1,5.7,135.5,137.9
4598,,,,,6.48,24.5,19.3,0,2.0,22.2,110.7
4600,,,,,6.36,18.3,19.8,3,2.1,38.4,134.4
4601,,,,,5.95,27.5,40.5,0,4.5,19.9,94.5
4602,,,,,5.7,15.27,17.0,0,1.9,19.8,136.4
4605,,,,,5.94,18.77,56.0,0,4.6,54.8,91.8
4609,,,,,5.71,13.14,58.2,0,5.9,42.1,105.8
4611,,,,,5.19,16.76,56.3,0,4.5,60.9,119.9
4612,,,,,5.45,31.6,182.1,0,12.3,41.0,101.5
4613,,,,,6.2,45.2,27.5,0,3.3,37.9,78.2
4615,,,,,5.86,23.2,19.6,0,2.5,25.8,157.5
4617,,,,,6.97,15.5,25.5,3,2.7,27.8,191.2
4623,,,,,6.88,23.8,16.4,1,1.5,26.1,121.5
4624,,,,,5.21,16.05,10.3,0,1.2,109.9,69.4
4634,,,,,6.99,15.47,20.4,2,2.4,12.8,110.6
4635,,,,,6.79,13.06,30.1,2,3.1,38.5,147.0
4638,,,,,6.36,23.5,15.8,1,1.6,88.4,79.1
4639,,,,,5.62,29.5,70.2,0,4.1,56.5,385.3
4640,,,,,5.49,18.4,14.3,0,1.6,62.0,129.5
4645,,,,,5.81,35.9,22.6,0,2.3,30.7,74.6
4648,,,,,6.4,15.72,23.9,1,2.5,37.7,309.0
4650,,,,,6.77,25.9,15.0,0,1.8,51.4,126.2
4651,,,,,5.08,46.5,17.7,0,2.2,23.9,149.3
4652,,,,,6.44,28.3,28.4,0,3.5,52.3,238.0
4654,,,,,5.12,43.5,18.8,1,2.5,56.7,101.7
4656,,,,,5.64,53.3,34.5,0,2.9,43.1,120.7
4660,,,,,6.68,47.5,13.6,1,1.7,22.1,123.7
4663,,,,,6.63,52.5,39.1,1,3.5,129.8,259.0
4665,,,,,5.9,33.6,27.1,0,2.1,11.3,63.0
4670,,,,,6.61,49.9,52.3,3,5.8,15.5,160.3
4672,,,,,6.53,46.9,17.7,0,2.3,51.3,155.1
4674,,,,,6.06,23.8,14.9,0,1.8,36.6,103.8
4682,,,,,6.05,14.73,33.0,1,3.1,102.4,191.5
4685,,,,,5.4,57.4,17.8,0,2.2,46.7,240.0
4687,,,,,5.21,45.3,12.9,0,1.9,38.7,138.9
4693,,,,,6.22,10.27,29.6,1,3.0,31.7,57.5
4694,,,,,5.76,39.0,20.9,0,2.3,29.7,260.1
4696,,,,,5.68,14.57,66.0,0,5.6,39.0,248.5
4697,,,,,5.22,27.0,27.4,0,2.4,25.0,45.2
4698,,,,,5.14,10.63,30.5,0,3.1,15.2,117.4
4700,,,,,5.82,11.19,53.6,0,5.5,60.8,321.6
4701,,,,,5.34,47.5,42.4,0,4.4,24.0,152.1
4702,,,,,6.67,20.0,14.9,2,1.6,33.5,108.8
4703,,,,,5.6,26.3,17.3,0,2.0,38.7,220.1
4704,,,,,5.84,10.04,37.1,0,3.7,30.3,100.7
4706,,,,,6.81,48.0,58.3,3,3.2,19.1,148.8
4708,,,,,5.83,21.7,36.5,0,3.9,12.3,68.4
4710,,,,,6.25,18.23,14.9,0,1.6,89.9,201.6
4711,,,,,6.4,18.81,12.3,0,1.5,20.7,97.1
4713,,,,,6.28,15.35,17.4,0,1.7,20.8,129.1
4715,,,,,5.94,29.7,11.2,0,1.4,57.0,155.4
4716,,,,,5.98,15.14,53.0,0,5.1,24.4,436.1
4717,,,,,5.55,29.6,14.7,0,1.9,21.5,77.3
4718,,,,,6.09,29.6,65.2,0,6.8,40.8,210.5
4719,,,,,5.93,34.9,20.5,0,2.5,22.6,151.5
4723,,,,,5.43,57.9,27.8,0,3.5,28.7,101.5
4726,,,,,6.87,29.0,20.7,0,2.0,37.0,77.5
4727,,,,,5.14,57.6,45.1,0,3.9,51.7,427.8
4728,,,,,6.18,22.9,30.2,0,2.4,51.0,130.4
4729,,,,,5.33,20.7,19.8,0,1.8,64.3,99.1
4730,,,,,5.27,19.73,27.1,0,2.5,66.8,167.8
4731,,,,,5.48,24.1,21.4,0,1.8,109.6,135.3
4732,,,,,6.31,23.5,15.1,0,1.7,73.8,142.2
4733,,,,,5.79,28.9,26.0,0,2.3,39.8,219.7
4735,,,,,5.42,22.2,29.4,0,2.7,74.1,185.5
4736,,,,,5.47,27.4,43.1,1,3.5,58.5,280.1
4737,,,,,5.25,30.9,30.1,1,2.6,85.1,50.0
4741,,,,,5.09,40.7,31.0,0,3.0,29.9,135.0
4742,,,,,6.26,40.9,35.8,0,3.3,50.1,122.5
4744,,,,,5.5,19.45,46.4,0,2.6,23.5,48.7
4745,,,,,5.94,27.2,33.4,0,2.5,61.9,169.6
4748,,,,,5.84,20.7,67.8,0,5.6,14.9,185.8
4749,,,,,5.11,31.2,20.3,0,2.2,41.7,145.8
4751,,,,,5.37,37.6,33.2,0,3.8,61.8,142.6
4754,,,,,6.99,26.5,20.9,3,2.0,70.1,267.6
4755,,,,,5.77,21.7,17.1,0,1.7,32.4,110.5
4756,,,,,5.11,30.8,23.5,0,2.4,31.7,97.3
4758,,,,,5.11,21.6,88.7,0,5.1,28.2,97.9
4761,,,,,6.62,40.7,34.2,11,4.1,30.2,136.2
4762,,,,,5.77,48.2,27.3,0,3.2,22.5,180.9
4764,,,,,6.43,33.5,25.1,0,3.1,67.8,349.1
4778,,,,,6.79,30.3,21.4,2,2.2,69.5,112.5
4780,,,,,6.46,15.09,30.8,2,3.3,28.5,135.4
4783,,,,,6.09,11.67,25.5,0,3.0,29.4,159.6
4784,,,,,6.5,24.5,57.8,3,5.8,51.9,192.3
4787,,,,,6.23,12.76,49.4,1,4.9,22.9,301.1
4788,,,,,5.88,12.72,16.8,0,2.0,36.1,258.4
4789,,,,,6.68,31.4,44.0,4,5.1,138.0,1055.8
4792,,,,,6.65,35.1,41.7,5,4.8,42.2,136.1
4794,,,,,6.69,26.7,34.6,0,3.1,27.1,137.8
4795,,,,,5.93,15.71,28.0,0,3.3,69.0,209.6
4796,,,,,6.57,37.2,60.2,0,5.9,38.8,585.0
4799,,,,,5.77,12.55,43.5,0,4.7,15.4,216.4
4800,,,,,5.7,22.4,60.8,0,6.3,18.6,364.3
4802,,,,,5.94,24.2,66.2,0,7.0,44.2,198.4
4804,,,,,6.37,20.1,11.7,0,1.2,42.4,174.0
4805,,,,,6.8,27.7,22.9,0,2.8,28.2,130.5
4806,,,,,6.2,40.2,19.7,0,2.3,61.7,200.8
4810,,,,,6.12,30.4,56.5,0,5.1,94.0,510.7
4814,,,,,6.84,13.58,20.6,1,2.2,14.6,192.3
4816,,,,,5.82,10.89,22.4,0,2.7,17.2,85.4
4820,,,,,6.25,22.1,16.7,0,1.9,33.7,116.9
4821,,,,,6.45,20.3,27.2,0,3.0,70.0,133.8
4822,,,,,5.85,22.4,16.5,0,1.9,64.6,125.9
4828,,,,,5.73,11.52,34.3,0,3.3,20.3,140.3
4829,,,,,6.54,35.5,18.2,0,2.0,36.8,295.5
4830,,,,,5.04,41.8,34.1,0,3.2,16.4,208.4
4831,,,,,6.16,22.5,20.5,0,2.2,24.4,208.1
4834,,,,,5.46,36.1,26.7,0,2.7,33.8,188.1
4836,,,,,6.48,25.7,25.8,1,2.9,40.7,304.1
4843,,,,,6.2,10.22,25.7,1,2.3,6.5,237.2
4844,,,,,6.68,13.91,38.5,3,3.9,12.4,212.0
4848,,,,,6.87,14.57,55.3,9,4.2,9.4,207.2
4850,,,,,6.99,17.97,45.8,14,4.6,7.1,326.9
4851,,,,,6.98,28.2,36.3,18,3.8,8.0,225.3
4853,,,,,6.42,13.1,26.9,1,2.9,6.0,138.9
4875,,,,,6.34,20.1,13.3,1,1.6,67.2,307.3
4883,,,,,6.34,10.04,40.8,1,3.3,9.4,435.4
4888,,,,,5.63,10.15,30.5,0,2.7,13.7,147.8
4893,,,,,6.96,21.0,14.1,5,1.5,44.8,241.5
4895,,,,,6.73,20.8,30.3,4,3.0,29.0,263.7
4907,,,,,5.21,11.8,14.4,0,1.4,9.7,77.4
4909,,,,,5.62,19.65,28.0,0,3.0,9.8,188.8
4915,,,,,5.28,13.39,15.4,0,1.8,63.7,256.9
4917,,,,,6.1,17.66,38.1,0,3.5,39.4,337.9
4919,,,,,5.2,18.38,45.7,0,4.6,20.6,159.8
4920,,,,,5.98,17.84,14.0,0,1.6,59.4,247.5
4925,,,,,5.62,12.02,15.4,0,1.6,23.9,140.1
4926,,,,,5.05,34.3,25.0,0,2.5,14.5,260.6
4931,,,,,5.46,17.42,14.3,0,1.9,58.3,308.5
4934,,,,,5.55,18.09,21.2,0,2.6,38.0,184.5
4935,,,,,5.36,18.13,21.9,0,2.9,10.9,283.2
4937,,,,,5.75,10.04,28.3,0,2.4,12.6,175.5
4938,,,,,5.0,22.1,22.9,0,2.2,12.3,75.1
4942,,,,,5.46,13.14,29.2,0,3.5,49.2,386.9
4945,,,,,5.57,12.54,36.1,0,2.8,34.7,281.8
4946,,,,,6.35,18.14,85.1,3,5.5,9.2,113.1
4947,,,,,6.66,16.31,28.0,0,3.3,30.2,283.8
4950,,,,,5.78,14.67,17.3,0,2.4,15.8,157.8
4951,,,,,5.38,14.72,14.8,0,1.8,27.1,137.6
4960,,,,,6.81,12.27,18.0,1,2.0,69.1,129.4
4962,,,,,5.45,15.09,29.4,0,2.4,11.5,251.1
4964,,,,,7.0,14.02,16.0,0,1.9,22.9,268.3
4967,,,,,6.47,12.22,24.3,1,2.7,33.6,173.4
4971,,,,,6.05,10.35,10.1,0,1.1,38.2,219.8
4978,,,,,6.17,12.21,19.4,0,2.3,21.0,125.3
4979,,,,,6.18,13.93,50.5,0,3.4,23.0,561.8
4980,,,,,6.99,37.9,50.7,16,4.7,76.9,485.6
4986,,,,,6.82,20.9,62.8,22,4.8,14.8,111.3
4987,,,,,6.28,15.29,42.1,3,4.4,7.3,83.6
4989,,,,,6.65,11.4,15.5,0,2.2,24.7,152.2
4990,,,,,5.99,10.9,14.6,0,1.8,30.3,215.3
5001,,,,,5.76,11.25,29.5,0,3.0,45.4,234.4
5003,,,,,6.91,19.79,24.5,1,2.9,17.5,109.1
5005,,,,,6.51,24.7,12.2,0,1.7,43.5,345.3
5007,,,,,5.72,15.18,48.2,0,3.6,26.0,531.9
5016,,,,,6.07,12.31,35.9,0,3.3,34.9,366.4
5023,,,,,6.92,21.8,50.3,3,5.6,6.4,154.6
5026,,,,,6.89,25.5,42.8,41,3.9,14.3,93.0
5032,,,,,6.71,17.64,17.6,1,2.5,23.1,213.7
5033,,,,,6.33,10.1,37.6,1,4.0,6.2,153.9
5038,,,,,5.19,16.15,28.2,0,3.6,10.0,119.2
5044,,,,,6.58,12.01,50.3,2,4.2,6.7,245.8
5051,,,,,6.58,19.08,41.4,37,2.7,5.2,66.8
5052,,,,,6.31,11.8,58.1,2,4.4,6.7,123.1
5054,,,,,6.74,10.82,38.2,18,3.0,3.4,53.3
5055,,,,,5.53,25.8,29.6,0,2.1,74.2,202.9
5066,,,,,6.28,10.49,22.3,0,2.5,34.0,173.4
5068,,,,,6.61,12.57,54.7,5,4.2,10.2,136.0
5070,,,,,5.09,30.6,54.3,0,5.8,63.5,164.2
5073,,,,,5.01,12.66,47.2,0,4.3,63.5,79.3
5075,,,,,5.63,11.93,45.0,0,5.1,33.8,147.8
5076,,,,,6.79,20.8,20.8,9,2.7,14.1,95.8
5078,,,,,5.15,17.07,41.1,0,4.2,25.0,85.9
5080,,,,,6.7,10.98,27.8,15,2.4,0.0,49.0
5083,,,,,6.02,10.48,35.4,0,4.0,17.1,338.3
5086,,,,,6.73,22.4,66.5,2,6.2,26.7,132.3
5095,,,,,6.14,16.24,71.1,11,4.0,15.3,120.2
5097,,,,,5.77,12.93,48.7,0,5.3,18.9,136.3
5098,,,,,6.1,14.19,60.6,0,5.8,8.3,92.7
5099,,,,,6.28,11.35,30.8,2,3.3,42.1,206.8
5100,,,,,6.39,28.4,101.2,16,7.7,18.1,161.5
5101,,,,,6.21,28.2,47.9,2,4.8,51.2,166.1
5106,,,,,5.52,17.71,48.6,0,5.0,29.7,110.2
5107,,,,,5.73,10.93,56.2,0,4.0,8.1,178.0
5108,,,,,6.25,20.1,60.9,2,7.0,26.4,88.7
5117,,,,,6.89,32.6,74.0,27,7.2,12.5,168.3
5122,,,,,6.99,23.5,83.6,74,5.3,9.3,157.5
5124,,,,,6.92,32.4,45.7,44,4.2,5.3,87.6
5132,,,,,6.05,18.09,87.2,0,7.3,6.9,263.5
5136,,,,,6.55,17.52,49.2,4,4.6,5.5,113.3
5139,,,,,6.72,16.04,59.0,6,4.5,9.1,62.3
5140,,,,,6.27,47.3,298.4,7,22.3,57.3,381.9
5141,,,,,6.38,30.4,167.7,18,9.4,18.8,131.7
5147,,,,,5.28,13.22,101.4,1,6.2,14.9,79.9
5149,,,,,5.53,20.0,116.7,1,6.5,14.1,80.5
5155,,,,,5.22,47.1,155.3,0,7.5,26.3,76.2
5203,,,,,5.0,32.2,464.8,0,17.4,43.5,547.0
5225,,,,,6.87,52.6,132.3,24,8.6,27.9,42.8
5226,,,,,5.05,50.0,494.3,0,21.6,29.0,60.7
5236,,,,,5.57,21.1,167.6,0,7.6,26.3,159.7
5283,,,,,5.68,34.4,338.8,0,18.6,28.0,211.8
5332,,,,,5.61,27.6,60.9,0,4.8,27.3,212.6
5369,,,,,5.19,11.72,209.0,1,12.6,16.9,76.9
5381,,,,,5.5,29.9,503.1,0,19.9,63.6,600.9
5390,,,,,5.47,36.0,291.4,0,13.2,33.7,153.4
5391,,,,,6.81,56.7,472.8,0,17.4,44.8,825.3
5414,,,,,5.04,29.8,31.6,0,2.2,18.8,16.6
5448,,,,,5.5,18.63,416.9,0,19.2,21.1,89.9
5452,,,,,5.12,17.05,487.6,0,15.4,54.0,399.0
5453,,,,,5.11,10.92,164.5,0,8.8,11.6,72.7
5474,,,,,5.47,11.12,151.7,0,8.2,17.5,26.1
5486,,,,,5.04,12.99,132.8,0,9.1,28.7,62.5
5487,,,,,5.08,23.3,499.7,0,21.8,19.0,259.0
5498,,,,,6.92,15.01,91.9,3,5.6,0.0,228.7
5503,,,,,6.54,57.9,450.1,1,26.1,33.3,86.1
5505,,,,,5.8,27.3,456.6,0,16.1,71.6,220.3
5507,,,,,5.0,22.2,472.1,0,18.0,23.9,527.7
5508,,,,,6.03,39.8,483.0,0,18.9,62.0,589.8
5510,,,,,5.76,16.24,173.5,0,8.3,24.4,95.2
5514,,,,,5.23,14.04,163.1,0,7.3,29.2,80.9
5523,,,,,5.25,14.05,88.6,0,4.4,25.7,132.6
5549,,,,,6.03,18.75,261.2,1,11.6,15.2,72.0
5556,,,,,5.31,17.1,484.4,0,17.2,48.5,330.1
5557,,,,,5.2,18.4,402.4,0,13.3,22.7,344.1
5607,,,,,5.11,25.2,489.9,0,16.0,39.4,465.0
5616,,,,,5.16,12.41,112.0,0,7.6,38.3,61.1
5619,,,,,5.95,55.7,93.9,0,6.9,19.1,98.2
5627,,,,,5.11,33.3,59.1,0,4.7,31.3,98.8
5644,,,,,5.06,14.55,180.5,0,8.2,17.6,129.4
5647,,,,,5.12,52.4,543.1,0,20.9,79.6,1383.0
5671,,,,,5.98,14.73,124.5,0,9.7,24.1,86.3
5687,,,,,5.21,19.29,120.3,1,9.5,168.7,452.8
5692,,,,,6.79,27.7,66.9,1,3.8,15.3,41.6
5701,,,,,6.08,30.6,170.7,1,12.5,21.1,104.7
5702,,,,,6.54,17.76,199.1,1,10.0,42.8,135.4
5722,,,,,5.12,44.5,92.5,0,7.0,19.8,348.7
5724,,,,,5.19,35.4,19.8,0,2.4,70.5,187.9
5725,,,,,5.23,41.6,17.6,0,2.4,76.2,198.1
5726,,,,,6.21,15.98,19.6,0,2.2,28.9,121.9
5730,,,,,5.52,22.8,18.8,0,2.2,45.5,215.4
5732,,,,,5.17,22.3,77.8,0,3.6,39.2,75.8
5736,,,,,5.25,20.4,15.6,0,1.5,9.9,45.8
5744,,,,,5.27,19.97,37.6,0,3.2,76.1,30.9
5747,,,,,5.47,14.18,21.2,0,2.4,18.5,129.0
5759,,,,,5.18,30.8,33.6,0,3.4,22.9,106.5
5761,,,,,5.45,26.4,21.7,0,2.1,24.5,138.9
5795,,,,,6.21,12.43,61.0,0,3.9,11.4,70.3
5797,,,,,5.84,12.53,33.1,0,3.7,11.7,156.9
5798,,,,,5.87,29.8,32.2,0,3.0,18.9,134.3
5802,,,,,5.82,19.44,80.1,0,6.6,24.6,412.2
5803,,,,,5.57,18.71,46.0,0,4.4,43.2,228.5
5804,,,,,5.8,12.39,45.6,0,3.1,21.9,208.8
5807,,,,,6.89,39.2,70.6,0,4.6,4.6,107.2
5808,,,,,5.61,26.2,23.3,0,1.8,10.1,57.4
5809,,,,,6.37,39.2,71.9,0,4.8,4.3,46.9
5812,,,,,6.46,29.5,14.6,0,1.8,74.1,221.3
5814,,,,,5.13,27.5,16.6,0,1.9,53.7,99.5
5816,,,,,6.73,20.7,50.2,3,4.6,23.6,219.9
5817,,,,,6.43,15.73,22.3,0,2.8,27.9,231.0
5818,,,,,5.31,15.49,27.1,0,2.9,30.3,160.0
5819,,,,,5.57,10.57,26.4,0,2.7,59.7,189.3
5840,,,,,5.07,12.63,38.3,0,3.8,14.4,181.5
5841,,,,,5.19,30.8,47.4,0,2.9,28.4,81.1
5844,,,,,5.89,19.55,26.7,0,2.6,10.8,229.3
5850,,,,,5.55,34.6,49.8,0,5.3,114.5,606.4
5852,,,,,5.1,12.65,34.2,0,1.7,3.7,31.0
5856,,,,,5.74,33.2,46.2,0,4.6,37.2,437.7
5867,,,,,5.08,11.44,19.0,0,0.9,19.7,59.8
5869,,,,,5.42,10.82,34.5,0,1.4,9.7,86.0
5871,,,,,5.31,15.29,32.5,0,2.0,11.3,64.8
5872,,,,,6.11,31.1,43.6,0,2.8,4.5,48.4
5873,,,,,5.49,12.61,15.7,0,1.0,12.1,51.7
5891,,,,,6.2,31.3,21.2,0,2.4,29.2,45.6
5895,,,,,5.24,17.73,31.4,0,3.7,8.6,94.7
5898,,,,,7.0,14.39,11.6,0,1.4,63.3,80.1
5900,,,,,6.03,32.1,30.0,0,2.9,45.5,115.9
5902,,,,,6.72,24.1,55.7,0,4.9,6.2,253.9
5903,,,,,6.15,18.19,19.1,0,2.1,27.7,42.9
5910,,,,,5.24,32.1,22.2,0,2.8,45.4,58.1
5911,,,,,6.16,12.83,12.1,0,1.5,64.9,96.5
5912,,,,,5.72,11.04,17.4,0,2.3,35.0,83.3
5913,,,,,5.64,24.8,16.9,0,2.1,72.5,59.5
5915,,,,,5.63,18.08,12.1,0,1.5,43.4,57.9
5917,,,,,6.97,17.04,11.8,0,1.5,111.8,87.4
5918,,,,,5.26,34.4,22.5,0,2.4,71.6,48.6
5919,,,,,6.78,27.5,22.4,0,2.7,63.1,182.8
5921,,,,,6.15,24.2,21.3,2,2.4,129.0,80.6
5922,,,,,6.11,28.8,21.8,0,2.6,63.4,219.5
5965,,,,,5.76,19.27,21.1,0,2.1,39.3,126.1
5966,,,,,5.14,21.1,26.2,0,2.0,38.5,39.3
5970,,,,,5.54,18.4,33.6,0,3.3,20.1,250.0
5982,,,,,5.13,12.3,28.0,0,2.1,65.1,114.1
5988,,,,,5.36,13.88,34.1,0,2.6,15.5,88.3
5991,,,,,5.59,14.29,124.4,0,6.6,32.5,155.7
5995,,,,,5.05,23.3,21.4,0,1.9,18.3,64.4
6010,,,,,5.61,26.2,23.8,0,2.3,25.9,75.8
6023,,,,,5.09,10.78,10.8,0,0.6,11.1,23.9
6035,,,,,5.03,14.12,27.7,0,1.3,16.3,45.1
6065,,,,,5.36,20.2,24.5,0,1.9,0.0,32.0
6094,,,,,5.87,22.6,19.4,0,2.0,27.1,101.5
6111,,,,,5.12,11.89,21.3,0,1.6,4.6,16.6
6117,,,,,5.56,51.6,71.2,0,3.0,8.6,93.2
6140,,,,,5.0,25.5,25.6,0,1.7,7.4,44.3
6165,,,,,5.07,10.42,37.0,0,2.1,6.0,227.0
6170,,,,,5.03,19.65,47.6,0,4.6,13.9,117.8
6176,,,,,6.23,20.9,23.9,0,2.8,12.9,278.8
6243,,,,,5.79,37.9,28.4,0,3.5,21.4,182.5
6278,,,,,5.01,19.93,35.6,0,1.6,39.1,100.6
6282,,,,,5.09,29.3,325.1,0,16.0,49.9,524.4
6298,,,,,5.5,50.0,20.2,0,2.5,58.4,168.4
6300,,,,,6.19,22.4,12.7,0,1.5,60.3,160.3
6301,,,,,5.05,33.7,35.8,0,3.0,29.5,120.3
6306,,,,,5.82,22.9,18.4,1,2.2,40.9,175.9
6307,,,,,6.58,28.1,18.0,3,2.1,50.9,138.7
6309,,,,,6.18,29.4,26.9,1,3.0,111.4,341.6
6311,,,,,6.74,21.2,12.2,1,1.5,33.1,22.2
6319,,,,,5.18,31.4,12.6,0,1.5,73.4,218.7
6323,,,,,6.86,30.8,39.2,16,3.0,16.4,75.6
6327,,,,,5.46,11.05,101.3,0,6.8,17.5,63.4
6329,,,,,5.15,24.5,18.4,0,2.2,64.4,199.5
6335,,,,,6.39,23.2,20.5,0,2.5,56.0,322.9
